date,open,high,low,close,volume
2021-11-08,18.45,20.23,18.45,20.23,1254460
2021-11-09,20.58,20.75,19.79,20.45,1841570
2021-11-09,20.58,20.75,19.79,20.45,1841570
2021-11-10,20.00,20.00,18.49,19.00,1705170
2021-11-10,20.00,20.00,18.49,19.00,1705170
2021-11-11,18.90,19.20,18.50,18.58,1271270
2021-11-11,18.90,19.20,18.50,18.58,1271270
2021-11-12,18.58,18.65,17.69,18.42,1173840
2021-11-12,18.58,18.65,17.69,18.42,1173840
2021-11-15,18.50,18.60,17.17,17.63,1204040
2021-11-15,18.50,18.60,17.17,17.63,1204040
2021-11-16,17.50,17.50,16.80,16.93,1206560
2021-11-16,17.50,17.50,16.80,16.93,1206560
2021-11-17,17.05,17.65,16.82,17.58,1373800
2021-11-17,17.05,17.65,16.82,17.58,1373800
2021-11-18,17.33,17.99,17.03,17.67,1303360
2021-11-18,17.33,17.99,17.03,17.67,1303360
2021-11-19,17.61,17.89,17.20,17.39,1070420
2021-11-19,17.61,17.89,17.20,17.39,1070420
2021-11-22,17.35,18.49,17.30,18.15,1431150
2021-11-22,17.35,18.49,17.30,18.15,1431150
2021-11-23,18.13,18.48,17.80,18.08,917061
2021-11-23,18.13,18.48,17.80,18.08,917061
2021-11-24,18.08,18.45,17.89,18.22,834853
2021-11-24,18.08,18.45,17.89,18.22,834853
2021-11-25,18.20,18.21,17.31,17.38,1211330
2021-11-25,18.20,18.21,17.31,17.38,1211330
2021-11-26,17.36,18.20,17.25,17.56,1068570
2021-11-26,17.36,18.20,17.25,17.56,1068570
2021-11-29,17.01,18.04,16.96,17.70,1047330
2021-11-29,17.01,18.04,16.96,17.70,1047330
2021-11-30,18.00,18.15,17.28,17.73,880887
2021-11-30,18.00,18.15,17.28,17.73,880887
2021-12-01,17.45,17.61,17.10,17.39,910813
2021-12-01,17.45,17.61,17.10,17.39,910813
2021-12-02,17.25,17.44,17.06,17.13,665154
2021-12-02,17.25,17.44,17.06,17.13,665154
2021-12-03,17.13,17.50,17.13,17.32,709096
2021-12-03,17.13,17.50,17.13,17.32,709096
2021-12-06,17.26,17.26,16.56,16.74,1001230
2021-12-06,17.26,17.26,16.56,16.74,1001230
2021-12-07,16.90,16.92,16.02,16.27,991537
2021-12-07,16.90,16.92,16.02,16.27,991537
2021-12-08,16.26,16.60,16.20,16.59,699342
2021-12-08,16.26,16.60,16.20,16.59,699342
2021-12-09,16.60,16.73,16.42,16.67,688428
2021-12-09,16.60,16.73,16.42,16.67,688428
2021-12-10,16.51,17.16,16.47,17.06,958539
2021-12-10,16.51,17.16,16.47,17.06,958539
2021-12-13,17.15,17.20,16.71,16.99,710546
2021-12-13,17.15,17.20,16.71,16.99,710546
2021-12-14,16.86,16.96,16.48,16.54,722829
2021-12-14,16.86,16.96,16.48,16.54,722829
2021-12-15,16.54,16.69,16.28,16.34,543996
2021-12-15,16.54,16.69,16.28,16.34,543996
2021-12-16,16.34,16.39,16.14,16.37,500609
2021-12-16,16.34,16.39,16.14,16.37,500609
2021-12-17,16.27,16.33,15.70,15.72,825088
2021-12-17,16.27,16.33,15.70,15.72,825088
2021-12-20,15.56,15.61,14.91,14.96,953671
2021-12-20,15.56,15.61,14.91,14.96,953671
2021-12-21,14.83,15.07,14.68,15.03,679219
2021-12-21,14.83,15.07,14.68,15.03,679219
2021-12-22,15.04,15.27,14.92,15.10,500015
2021-12-22,15.04,15.27,14.92,15.10,500015
2021-12-23,15.17,15.21,14.76,14.87,569429
2021-12-23,15.17,15.21,14.76,14.87,569429
2021-12-24,14.87,14.92,13.80,14.09,1253740
2021-12-24,14.87,14.92,13.80,14.09,1253740
2021-12-27,14.12,14.20,13.81,13.90,627567
2021-12-27,14.12,14.20,13.81,13.90,627567
2021-12-28,13.98,14.25,13.91,14.25,821095
2021-12-28,13.98,14.25,13.91,14.25,821095
2021-12-29,14.25,14.42,14.05,14.27,681120
2021-12-29,14.25,14.42,14.05,14.27,681120
2021-12-30,14.25,14.54,14.12,14.18,683697
2021-12-30,14.25,14.54,14.12,14.18,683697
2021-12-31,14.10,14.58,14.08,14.43,696483
2021-12-31,14.10,14.58,14.08,14.43,696483
2022-01-04,14.64,14.64,13.75,14.00,1035800
2022-01-04,14.64,14.64,13.75,14.00,1035800
