date,open,high,low,close,volume
2021-11-08,16.35,16.50,15.51,15.84,697000
2021-11-09,15.65,16.07,15.60,15.93,352480
2021-11-09,15.65,16.07,15.60,15.93,352480
2021-11-10,15.77,15.93,15.54,15.79,243617
2021-11-10,15.77,15.93,15.54,15.79,243617
2021-11-11,15.65,16.00,15.51,15.77,268838
2021-11-11,15.65,16.00,15.51,15.77,268838
2021-11-12,15.70,15.90,15.61,15.87,189165
2021-11-12,15.70,15.90,15.61,15.87,189165
2021-11-15,15.88,16.13,15.70,15.76,190168
2021-11-15,15.88,16.13,15.70,15.76,190168
2021-11-16,15.74,15.87,15.25,15.27,221431
2021-11-16,15.74,15.87,15.25,15.27,221431
2021-11-17,15.24,15.52,15.22,15.40,124574
2021-11-17,15.24,15.52,15.22,15.40,124574
2021-11-18,15.39,15.70,15.34,15.46,149496
2021-11-18,15.39,15.70,15.34,15.46,149496
2021-11-19,15.36,15.58,15.29,15.53,143472
2021-11-19,15.36,15.58,15.29,15.53,143472
2021-11-22,15.47,15.84,15.47,15.80,193271
2021-11-22,15.47,15.84,15.47,15.80,193271
2021-11-23,15.79,16.05,15.58,15.70,217452
2021-11-23,15.79,16.05,15.58,15.70,217452
2021-11-24,15.70,15.77,15.52,15.60,140033
2021-11-24,15.70,15.77,15.52,15.60,140033
2021-11-25,15.57,15.90,15.50,15.74,161779
2021-11-25,15.57,15.90,15.50,15.74,161779
2021-11-26,15.65,15.78,15.45,15.46,128406
2021-11-26,15.65,15.78,15.45,15.46,128406
2021-11-29,15.30,15.52,15.14,15.16,127639
2021-11-29,15.30,15.52,15.14,15.16,127639
2021-11-30,15.25,15.44,15.23,15.30,117999
2021-11-30,15.25,15.44,15.23,15.30,117999
2021-12-01,15.28,15.61,15.24,15.47,109126
2021-12-01,15.28,15.61,15.24,15.47,109126
2021-12-02,15.39,15.51,15.24,15.28,104634
2021-12-02,15.39,15.51,15.24,15.28,104634
2021-12-03,15.28,15.54,15.28,15.41,106244
2021-12-03,15.28,15.54,15.28,15.41,106244
2021-12-06,15.40,15.93,15.33,15.80,294833
2021-12-06,15.40,15.93,15.33,15.80,294833
2021-12-07,15.80,16.10,15.70,15.85,228402
2021-12-07,15.80,16.10,15.70,15.85,228402
2021-12-08,15.80,16.15,15.80,16.10,236732
2021-12-08,15.80,16.15,15.80,16.10,236732
2021-12-09,16.13,16.24,15.91,16.01,230479
2021-12-09,16.13,16.24,15.91,16.01,230479
2021-12-10,15.95,16.09,15.95,16.05,170795
2021-12-10,15.95,16.09,15.95,16.05,170795
2021-12-13,16.10,16.19,15.88,15.98,167182
2021-12-13,16.10,16.19,15.88,15.98,167182
2021-12-14,15.98,16.04,15.75,16.01,159010
2021-12-14,15.98,16.04,15.75,16.01,159010
2021-12-15,15.95,16.58,15.93,16.36,318675
2021-12-15,15.95,16.58,15.93,16.36,318675
2021-12-16,16.41,16.58,16.25,16.35,168514
2021-12-16,16.41,16.58,16.25,16.35,168514
2021-12-17,16.36,17.02,16.35,16.66,302227
2021-12-17,16.36,17.02,16.35,16.66,302227
2021-12-20,16.65,16.68,15.85,15.89,285565
2021-12-20,16.65,16.68,15.85,15.89,285565
2021-12-21,15.84,16.62,15.84,16.38,240263
2021-12-21,15.84,16.62,15.84,16.38,240263
2021-12-22,16.50,16.52,16.19,16.21,157812
2021-12-22,16.50,16.52,16.19,16.21,157812
2021-12-23,16.21,16.45,16.05,16.10,138917
2021-12-23,16.21,16.45,16.05,16.10,138917
2021-12-24,16.11,16.18,15.76,15.83,181746
2021-12-24,16.11,16.18,15.76,15.83,181746
2021-12-27,15.89,15.93,15.63,15.70,119343
2021-12-27,15.89,15.93,15.63,15.70,119343
2021-12-28,15.70,16.00,15.69,15.91,106759
2021-12-28,15.70,16.00,15.69,15.91,106759
2021-12-29,15.87,15.87,15.61,15.66,94963
2021-12-29,15.87,15.87,15.61,15.66,94963
2021-12-30,15.57,15.80,15.57,15.69,91562
2021-12-30,15.57,15.80,15.57,15.69,91562
2021-12-31,15.79,15.80,15.64,15.69,98409
2021-12-31,15.79,15.80,15.64,15.69,98409
2022-01-04,15.65,16.14,15.64,15.98,180095
2022-01-04,15.65,16.14,15.64,15.98,180095
2022-01-05,16.05,16.05,15.63,15.67,154647
2022-01-05,16.05,16.05,15.63,15.67,154647
2022-01-06,15.60,15.79,15.50,15.62,102312
2022-01-06,15.60,15.79,15.50,15.62,102312
2022-01-07,15.65,15.79,15.35,15.42,107181
2022-01-07,15.65,15.79,15.35,15.42,107181
2022-01-10,15.43,15.45,14.98,15.32,118365
2022-01-10,15.43,15.45,14.98,15.32,118365
2022-01-11,15.26,15.40,14.93,14.99,118777
2022-01-11,15.26,15.40,14.93,14.99,118777
2022-01-12,15.00,15.15,14.97,15.11,77211
2022-01-12,15.00,15.15,14.97,15.11,77211
2022-01-13,15.10,15.13,14.86,14.87,87486
2022-01-13,15.10,15.13,14.86,14.87,87486
2022-01-14,14.78,14.97,14.72,14.75,75127
2022-01-14,14.78,14.97,14.72,14.75,75127
2022-01-17,14.75,15.07,14.73,15.00,102491
2022-01-17,14.75,15.07,14.73,15.00,102491
2022-01-18,15.04,15.10,14.93,14.98,80715
2022-01-18,15.04,15.10,14.93,14.98,80715
2022-01-19,14.94,15.06,14.56,14.65,135758
2022-01-19,14.94,15.06,14.56,14.65,135758
2022-01-20,14.62,14.76,14.37,14.69,103784
2022-01-20,14.62,14.76,14.37,14.69,103784
2022-01-21,14.63,14.73,14.58,14.73,65629
2022-01-21,14.63,14.73,14.58,14.73,65629
2022-01-24,14.73,14.76,14.21,14.31,105404
2022-01-24,14.73,14.76,14.21,14.31,105404
2022-01-25,14.28,14.33,13.64,13.65,118126
2022-01-25,14.28,14.33,13.64,13.65,118126
2022-01-26,13.74,13.83,13.54,13.61,64561
2022-01-26,13.74,13.83,13.54,13.61,64561
2022-01-27,13.76,13.77,13.04,13.07,115926
2022-01-27,13.76,13.77,13.04,13.07,115926
2022-01-28,13.15,13.34,13.06,13.14,83253
2022-01-28,13.15,13.34,13.06,13.14,83253
2022-02-07,13.30,13.51,13.28,13.36,80654
2022-02-07,13.30,13.51,13.28,13.36,80654
2022-02-08,13.40,13.72,13.33,13.63,74452
2022-02-08,13.40,13.72,13.33,13.63,74452
2022-02-09,13.62,13.75,13.57,13.70,67142
2022-02-09,13.62,13.75,13.57,13.70,67142
2022-02-10,13.70,13.72,13.58,13.66,50690
2022-02-10,13.70,13.72,13.58,13.66,50690
2022-02-11,13.61,13.68,13.45,13.49,62118
2022-02-11,13.61,13.68,13.45,13.49,62118
2022-02-14,13.45,13.56,13.20,13.48,52574
2022-02-14,13.45,13.56,13.20,13.48,52574
2022-02-15,13.45,13.58,13.38,13.49,53463
2022-02-15,13.45,13.58,13.38,13.49,53463
2022-02-16,13.60,13.68,13.49,13.54,50838
2022-02-16,13.60,13.68,13.49,13.54,50838
2022-02-17,13.53,13.56,13.39,13.41,70276
2022-02-17,13.53,13.56,13.39,13.41,70276
2022-02-18,13.36,13.50,13.30,13.49,54482
2022-02-18,13.36,13.50,13.30,13.49,54482
2022-02-21,13.48,13.80,13.45,13.73,108843
2022-02-21,13.48,13.80,13.45,13.73,108843
2022-02-22,13.60,13.63,13.37,13.46,84003
2022-02-22,13.60,13.63,13.37,13.46,84003
2022-02-23,13.46,13.87,13.45,13.78,123336
2022-02-23,13.46,13.87,13.45,13.78,123336
2022-02-24,13.67,13.80,13.26,13.45,134302
2022-02-24,13.67,13.80,13.26,13.45,134302
2022-02-25,13.54,13.75,13.53,13.54,78342
2022-02-25,13.54,13.75,13.53,13.54,78342
2022-02-28,13.59,13.65,13.36,13.47,69318
2022-02-28,13.59,13.65,13.36,13.47,69318
2022-03-01,13.45,13.55,13.38,13.45,62471
2022-03-01,13.45,13.55,13.38,13.45,62471
2022-03-02,13.38,13.40,13.21,13.25,94018
2022-03-02,13.38,13.40,13.21,13.25,94018
2022-03-03,13.32,13.34,13.04,13.09,93449
2022-03-03,13.32,13.34,13.04,13.09,93449
2022-03-04,13.04,13.15,12.91,12.96,88598
2022-03-04,13.04,13.15,12.91,12.96,88598
2022-03-07,12.97,12.98,12.23,12.36,144144
2022-03-07,12.97,12.98,12.23,12.36,144144
2022-03-08,12.35,12.40,11.93,11.97,113899
2022-03-08,12.35,12.40,11.93,11.97,113899
2022-03-09,12.03,12.13,11.20,11.66,152145
2022-03-09,12.03,12.13,11.20,11.66,152145
2022-03-10,12.05,12.08,11.48,11.65,145487
2022-03-10,12.05,12.08,11.48,11.65,145487
2022-03-11,11.45,11.78,11.32,11.73,108483
2022-03-11,11.45,11.78,11.32,11.73,108483
2022-03-14,11.71,11.84,11.37,11.38,84249
2022-03-14,11.71,11.84,11.37,11.38,84249
2022-03-15,11.37,11.37,10.54,10.58,166499
2022-03-15,11.37,11.37,10.54,10.58,166499
2022-03-16,10.73,11.10,10.43,11.03,197381
2022-03-16,10.73,11.10,10.43,11.03,197381
2022-03-17,11.21,11.41,11.08,11.23,143220
2022-03-17,11.21,11.41,11.08,11.23,143220
2022-03-18,11.20,11.41,11.16,11.36,91102
2022-03-18,11.20,11.41,11.16,11.36,91102
2022-03-21,11.40,11.60,11.36,11.51,103760
2022-03-21,11.40,11.60,11.36,11.51,103760
2022-03-22,11.46,11.54,11.31,11.44,69513
2022-03-22,11.46,11.54,11.31,11.44,69513
2022-03-23,11.43,11.59,11.40,11.54,77864
2022-03-23,11.43,11.59,11.40,11.54,77864
2022-03-24,11.44,11.47,11.28,11.32,67907
2022-03-24,11.44,11.47,11.28,11.32,67907
2022-03-25,11.42,11.45,11.16,11.17,61688
2022-03-25,11.42,11.45,11.16,11.17,61688
2022-03-28,11.08,11.35,10.97,11.26,61353
2022-03-28,11.08,11.35,10.97,11.26,61353
2022-03-29,11.30,11.31,10.95,11.00,66537
2022-03-29,11.30,11.31,10.95,11.00,66537
2022-03-30,11.12,11.35,11.05,11.30,93780
2022-03-30,11.12,11.35,11.05,11.30,93780
2022-03-31,11.30,11.32,11.15,11.19,57144
2022-03-31,11.30,11.32,11.15,11.19,57144
2022-04-01,11.18,11.21,10.99,11.14,50304
2022-04-01,11.18,11.21,10.99,11.14,50304
2022-04-06,11.13,11.14,10.97,11.06,65311
2022-04-06,11.13,11.14,10.97,11.06,65311
2022-04-07,10.98,11.17,10.78,10.80,86130
2022-04-07,10.98,11.17,10.78,10.80,86130
2022-04-08,10.78,10.85,10.51,10.66,71393
2022-04-08,10.78,10.85,10.51,10.66,71393
2022-04-11,10.66,10.74,10.07,10.11,90637
2022-04-11,10.66,10.74,10.07,10.11,90637
2022-04-12,10.27,10.61,10.15,10.57,98988
2022-04-12,10.27,10.61,10.15,10.57,98988
2022-04-13,10.49,10.63,10.33,10.49,70079
2022-04-13,10.49,10.63,10.33,10.49,70079
2022-04-14,10.57,10.63,10.39,10.52,64037
2022-04-14,10.57,10.63,10.39,10.52,64037
2022-04-15,10.43,10.49,10.24,10.37,60534
2022-04-15,10.43,10.49,10.24,10.37,60534
2022-04-18,10.35,10.58,10.23,10.48,77510
2022-04-18,10.35,10.58,10.23,10.48,77510
2022-04-19,10.45,10.60,10.37,10.44,43240
2022-04-19,10.45,10.60,10.37,10.44,43240
2022-04-20,10.54,10.77,10.47,10.53,110417
2022-04-20,10.54,10.77,10.47,10.53,110417
2022-04-21,10.46,10.72,10.21,10.26,110347
2022-04-21,10.46,10.72,10.21,10.26,110347
2022-04-22,10.25,10.25,9.75,9.96,136413
2022-04-22,10.25,10.25,9.75,9.96,136413
2022-04-25,9.85,9.86,8.96,8.98,162525
2022-04-25,9.85,9.86,8.96,8.98,162525
2022-04-26,9.05,9.20,8.65,8.67,135182
2022-04-26,9.05,9.20,8.65,8.67,135182
2022-04-27,8.54,9.22,8.52,9.21,143551
2022-04-27,8.54,9.22,8.52,9.21,143551
2022-04-28,9.16,9.28,8.86,9.03,106765
2022-04-28,9.16,9.28,8.86,9.03,106765
2022-04-29,9.14,9.68,9.11,9.60,149792
2022-04-29,9.14,9.68,9.11,9.60,149792
2022-05-05,9.57,9.90,9.54,9.69,128399
2022-05-05,9.57,9.90,9.54,9.69,128399
2022-05-06,9.45,10.20,9.41,9.87,207083
2022-05-06,9.45,10.20,9.41,9.87,207083
2022-05-09,9.84,10.16,9.70,9.90,137394
2022-05-09,9.84,10.16,9.70,9.90,137394
2022-05-10,9.73,10.11,9.72,10.02,163931
2022-05-10,9.73,10.11,9.72,10.02,163931
2022-05-11,10.05,10.61,10.05,10.29,252941
2022-05-11,10.05,10.61,10.05,10.29,252941
2022-05-12,10.23,10.68,10.20,10.53,179481
2022-05-12,10.23,10.68,10.20,10.53,179481
2022-05-13,10.60,10.62,10.31,10.42,131526
2022-05-13,10.60,10.62,10.31,10.42,131526
2022-05-16,10.49,10.49,10.18,10.24,120216
2022-05-16,10.49,10.49,10.18,10.24,120216
2022-05-17,10.28,10.39,10.15,10.36,113818
2022-05-17,10.28,10.39,10.15,10.36,113818
2022-05-18,10.41,10.59,10.38,10.43,117750
2022-05-18,10.41,10.59,10.38,10.43,117750
2022-05-19,10.26,10.48,10.23,10.47,99939
2022-05-19,10.26,10.48,10.23,10.47,99939
2022-05-20,10.57,10.60,10.45,10.59,113652
2022-05-20,10.57,10.60,10.45,10.59,113652
2022-05-23,10.60,10.69,10.48,10.65,95684
2022-05-23,10.60,10.69,10.48,10.65,95684
2022-05-24,10.63,10.72,10.20,10.20,130221
2022-05-24,10.63,10.72,10.20,10.20,130221
2022-05-25,10.16,10.36,10.16,10.34,78992
2022-05-25,10.16,10.36,10.16,10.34,78992
2022-05-26,10.34,10.64,10.20,10.49,116396
2022-05-26,10.34,10.64,10.20,10.49,116396
2022-05-27,10.65,10.67,10.26,10.33,107226
2022-05-27,10.65,10.67,10.26,10.33,107226
2022-05-30,10.33,10.57,10.26,10.55,106925
2022-05-30,10.33,10.57,10.26,10.55,106925
2022-05-31,10.63,11.05,10.41,10.82,290652
2022-05-31,10.63,11.05,10.41,10.82,290652
2022-06-01,10.88,11.03,10.76,10.95,219423
2022-06-01,10.88,11.03,10.76,10.95,219423
2022-06-02,10.90,11.01,10.78,10.98,157897
2022-06-02,10.90,11.01,10.78,10.98,157897
2022-06-06,10.97,11.23,10.95,11.17,229407
2022-06-06,10.97,11.23,10.95,11.17,229407
2022-06-07,11.33,11.66,11.03,11.14,260989
2022-06-07,11.33,11.66,11.03,11.14,260989
2022-06-08,11.08,11.25,10.83,10.99,205540
2022-06-08,11.08,11.25,10.83,10.99,205540
2022-06-09,10.96,11.06,10.63,10.72,168481
2022-06-09,10.96,11.06,10.63,10.72,168481
2022-06-10,10.63,10.98,10.63,10.96,169561
2022-06-10,10.63,10.98,10.63,10.96,169561
2022-06-13,10.84,11.01,10.77,10.95,156847
2022-06-13,10.84,11.01,10.77,10.95,156847
2022-06-14,10.81,10.89,10.45,10.87,156053
2022-06-14,10.81,10.89,10.45,10.87,156053
2022-06-15,10.89,11.57,10.87,11.21,333444
2022-06-15,10.89,11.57,10.87,11.21,333444
2022-06-16,11.27,11.43,11.18,11.19,197647
2022-06-16,11.27,11.43,11.18,11.19,197647
2022-06-17,11.19,11.23,10.85,11.11,183684
2022-06-17,11.19,11.23,10.85,11.11,183684
2022-06-20,11.19,11.38,11.08,11.20,162038
2022-06-20,11.19,11.38,11.08,11.20,162038
2022-06-21,11.20,11.37,11.06,11.21,149860
2022-06-21,11.20,11.37,11.06,11.21,149860
2022-06-22,11.15,11.21,10.89,10.91,135487
2022-06-22,11.15,11.21,10.89,10.91,135487
2022-06-23,10.90,11.25,10.88,11.25,156878
2022-06-23,10.90,11.25,10.88,11.25,156878
2022-06-24,11.28,11.62,11.25,11.49,244554
2022-06-24,11.28,11.62,11.25,11.49,244554
2022-06-27,11.49,11.69,11.35,11.45,190261
2022-06-27,11.49,11.69,11.35,11.45,190261
2022-06-28,11.45,11.91,11.34,11.91,274535
2022-06-28,11.45,11.91,11.34,11.91,274535
2022-06-29,11.82,12.28,11.66,11.68,313913
2022-06-29,11.82,12.28,11.66,11.68,313913
2022-06-30,11.68,11.78,11.48,11.64,208876
2022-06-30,11.68,11.78,11.48,11.64,208876
2022-07-01,11.63,11.66,11.37,11.43,149506
2022-07-01,11.63,11.66,11.37,11.43,149506
2022-07-04,11.38,11.38,11.16,11.30,156850
2022-07-04,11.38,11.38,11.16,11.30,156850
2022-07-05,11.32,11.41,11.04,11.17,154333
2022-07-05,11.32,11.41,11.04,11.17,154333
2022-07-06,11.18,11.30,11.02,11.12,119459
2022-07-06,11.18,11.30,11.02,11.12,119459
2022-07-07,11.12,11.25,11.04,11.15,98368
2022-07-07,11.12,11.25,11.04,11.15,98368
2022-07-08,11.19,11.36,11.11,11.16,141022
2022-07-08,11.19,11.36,11.11,11.16,141022
2022-07-11,11.16,11.16,10.83,10.88,125605
2022-07-11,11.16,11.16,10.83,10.88,125605
2022-07-12,10.91,10.92,10.70,10.70,113764
2022-07-12,10.91,10.92,10.70,10.70,113764
2022-07-13,10.76,10.81,10.66,10.75,81461
2022-07-13,10.76,10.81,10.66,10.75,81461
