date,open,high,low,close,volume
2021-11-08,3.29,3.47,3.29,3.41,41383
2021-11-09,3.41,3.43,3.36,3.39,22370
2021-11-09,3.41,3.43,3.36,3.39,22370
2021-11-10,3.40,3.50,3.37,3.48,31093
2021-11-10,3.40,3.50,3.37,3.48,31093
2021-11-11,3.48,3.54,3.45,3.50,32686
2021-11-11,3.48,3.54,3.45,3.50,32686
2021-11-12,3.54,3.68,3.50,3.61,50143
2021-11-12,3.54,3.68,3.50,3.61,50143
2021-11-15,3.64,3.68,3.57,3.65,30659
2021-11-15,3.64,3.68,3.57,3.65,30659
2021-11-16,3.67,3.67,3.53,3.53,36074
2021-11-16,3.67,3.67,3.53,3.53,36074
2021-11-17,3.52,3.85,3.52,3.75,87646
2021-11-17,3.52,3.85,3.52,3.75,87646
2021-11-18,3.78,3.83,3.67,3.70,62010
2021-11-18,3.78,3.83,3.67,3.70,62010
2021-11-19,3.68,3.74,3.64,3.69,34214
2021-11-19,3.68,3.74,3.64,3.69,34214
2021-11-22,3.66,3.75,3.65,3.66,27700
2021-11-22,3.66,3.75,3.65,3.66,27700
2021-11-23,3.65,3.71,3.63,3.65,26308
2021-11-23,3.65,3.71,3.63,3.65,26308
2021-11-24,3.65,3.69,3.62,3.66,31249
2021-11-24,3.65,3.69,3.62,3.66,31249
2021-11-25,3.66,3.71,3.64,3.64,16459
2021-11-25,3.66,3.71,3.64,3.64,16459
2021-11-26,3.67,3.69,3.61,3.62,18643
2021-11-26,3.67,3.69,3.61,3.62,18643
2021-11-29,3.62,3.62,3.53,3.56,20662
2021-11-29,3.62,3.62,3.53,3.56,20662
2021-11-30,3.56,3.64,3.54,3.58,24934
2021-11-30,3.56,3.64,3.54,3.58,24934
2021-12-01,3.59,3.67,3.55,3.64,26399
2021-12-01,3.59,3.67,3.55,3.64,26399
2021-12-02,3.64,3.67,3.59,3.60,24278
2021-12-02,3.64,3.67,3.59,3.60,24278
2021-12-03,3.64,3.64,3.54,3.59,24207
2021-12-03,3.64,3.64,3.54,3.59,24207
2021-12-06,3.63,3.63,3.51,3.52,26279
2021-12-06,3.63,3.63,3.51,3.52,26279
2021-12-07,3.55,3.58,3.46,3.51,19120
2021-12-07,3.55,3.58,3.46,3.51,19120
2021-12-08,3.53,3.53,3.49,3.51,12934
2021-12-08,3.53,3.53,3.49,3.51,12934
2021-12-09,3.51,3.58,3.51,3.54,27533
2021-12-09,3.51,3.58,3.51,3.54,27533
2021-12-10,3.55,3.63,3.53,3.61,38751
2021-12-10,3.55,3.63,3.53,3.61,38751
2021-12-13,3.55,3.64,3.55,3.62,36373
2021-12-13,3.55,3.64,3.55,3.62,36373
2021-12-14,3.62,3.62,3.57,3.57,30264
2021-12-14,3.62,3.62,3.57,3.57,30264
2021-12-15,3.57,3.64,3.57,3.62,29486
2021-12-15,3.57,3.64,3.57,3.62,29486
2021-12-16,3.65,3.73,3.59,3.71,62295
2021-12-16,3.65,3.73,3.59,3.71,62295
2021-12-17,3.71,3.71,3.63,3.64,34959
