date,open,high,low,close,volume
2021-11-08,5.70,5.78,5.70,5.78,7169
2021-11-09,5.73,5.82,5.72,5.80,8930
2021-11-09,5.73,5.82,5.72,5.80,8930
2021-11-10,5.76,5.84,5.75,5.83,11356
2021-11-10,5.76,5.84,5.75,5.83,11356
2021-11-11,5.84,6.02,5.84,5.93,19719
2021-11-11,5.84,6.02,5.84,5.93,19719
2021-11-12,5.92,5.99,5.83,5.93,16202
2021-11-12,5.92,5.99,5.83,5.93,16202
2021-11-15,5.93,6.00,5.89,5.98,15563
2021-11-15,5.93,6.00,5.89,5.98,15563
2021-11-16,5.98,6.05,5.90,5.93,10219
2021-11-16,5.98,6.05,5.90,5.93,10219
2021-11-17,5.93,6.02,5.92,6.00,9046
2021-11-17,5.93,6.02,5.92,6.00,9046
2021-11-18,6.01,6.05,5.92,5.93,8145
2021-11-18,6.01,6.05,5.92,5.93,8145
2021-11-19,5.89,6.00,5.88,5.98,8833
2021-11-19,5.89,6.00,5.88,5.98,8833
2021-11-22,6.02,6.02,5.87,5.92,10736
2021-11-22,6.02,6.02,5.87,5.92,10736
2021-11-23,5.91,5.96,5.89,5.92,8505
2021-11-23,5.91,5.96,5.89,5.92,8505
2021-11-24,5.94,5.97,5.90,5.91,8833
2021-11-24,5.94,5.97,5.90,5.91,8833
2021-11-25,5.91,6.08,5.88,6.08,21210
2021-11-25,5.91,6.08,5.88,6.08,21210
2021-11-26,6.09,6.14,5.98,6.14,20818
2021-11-26,6.09,6.14,5.98,6.14,20818
2021-11-29,6.14,6.14,5.94,5.94,35614
2021-11-29,6.14,6.14,5.94,5.94,35614
2021-11-30,5.93,6.03,5.92,5.94,13945
2021-11-30,5.93,6.03,5.92,5.94,13945
2021-12-01,5.93,5.99,5.93,5.96,13121
2021-12-01,5.93,5.99,5.93,5.96,13121
2021-12-02,5.96,6.00,5.94,5.97,9166
2021-12-02,5.96,6.00,5.94,5.97,9166
2021-12-03,5.98,6.10,5.94,6.10,19764
2021-12-03,5.98,6.10,5.94,6.10,19764
2021-12-06,6.10,6.19,6.01,6.01,29228
2021-12-06,6.10,6.19,6.01,6.01,29228
2021-12-07,6.01,6.11,5.90,5.93,25902
2021-12-07,6.01,6.11,5.90,5.93,25902
2021-12-08,5.93,5.98,5.88,5.95,8107
2021-12-08,5.93,5.98,5.88,5.95,8107
2021-12-09,5.95,6.03,5.93,6.00,9406
2021-12-09,5.95,6.03,5.93,6.00,9406
2021-12-10,5.98,6.08,5.97,6.07,10294
2021-12-10,5.98,6.08,5.97,6.07,10294
2021-12-13,6.07,6.25,6.03,6.16,27729
2021-12-13,6.07,6.25,6.03,6.16,27729
2021-12-14,6.24,6.24,6.08,6.13,23059
2021-12-14,6.24,6.24,6.08,6.13,23059
2021-12-15,6.21,6.31,6.14,6.27,41949
2021-12-15,6.21,6.31,6.14,6.27,41949
2021-12-16,6.23,6.39,6.22,6.31,24636
2021-12-16,6.23,6.39,6.22,6.31,24636
2021-12-17,6.31,6.37,6.26,6.34,13880
2021-12-17,6.31,6.37,6.26,6.34,13880
2021-12-20,6.36,6.78,6.30,6.51,79355
2021-12-20,6.36,6.78,6.30,6.51,79355
2021-12-21,6.63,7.17,6.55,7.17,208735
2021-12-21,6.63,7.17,6.55,7.17,208735
2021-12-22,7.18,7.21,6.56,6.67,177263
2021-12-22,7.18,7.21,6.56,6.67,177263
2021-12-23,6.36,6.60,6.34,6.44,85387
2021-12-23,6.36,6.60,6.34,6.44,85387
2021-12-24,6.46,6.48,6.28,6.32,43710
2021-12-24,6.46,6.48,6.28,6.32,43710
2021-12-27,6.32,6.43,6.29,6.32,33383
2021-12-27,6.32,6.43,6.29,6.32,33383
2021-12-28,6.32,6.35,6.24,6.28,17868
2021-12-28,6.32,6.35,6.24,6.28,17868
2021-12-29,6.27,6.33,6.17,6.27,24295
2021-12-29,6.27,6.33,6.17,6.27,24295
2021-12-30,6.23,6.31,6.23,6.27,21820
2021-12-30,6.23,6.31,6.23,6.27,21820
2021-12-31,6.27,6.71,6.25,6.56,79409
2021-12-31,6.27,6.71,6.25,6.56,79409
2022-01-04,6.44,6.88,6.43,6.78,92615
2022-01-04,6.44,6.88,6.43,6.78,92615
2022-01-05,6.77,6.85,6.65,6.78,60592
2022-01-05,6.77,6.85,6.65,6.78,60592
2022-01-06,6.73,7.00,6.73,6.91,64770
2022-01-06,6.73,7.00,6.73,6.91,64770
2022-01-07,6.92,7.04,6.78,6.83,47175
2022-01-07,6.92,7.04,6.78,6.83,47175
2022-01-10,6.73,7.08,6.69,7.03,59829
2022-01-10,6.73,7.08,6.69,7.03,59829
2022-01-11,6.94,7.59,6.93,7.30,156223
2022-01-11,6.94,7.59,6.93,7.30,156223
2022-01-12,7.18,7.77,6.97,7.19,89439
2022-01-12,7.18,7.77,6.97,7.19,89439
2022-01-13,7.20,7.54,7.16,7.29,73714
2022-01-13,7.20,7.54,7.16,7.29,73714
2022-01-14,7.23,7.42,7.08,7.23,75462
2022-01-14,7.23,7.42,7.08,7.23,75462
2022-01-17,7.27,7.27,6.95,7.04,60165
2022-01-17,7.27,7.27,6.95,7.04,60165
2022-01-18,7.03,7.15,6.78,6.84,62148
2022-01-18,7.03,7.15,6.78,6.84,62148
2022-01-19,6.88,7.38,6.79,6.96,69692
2022-01-19,6.88,7.38,6.79,6.96,69692
2022-01-20,6.98,7.08,6.58,6.62,67662
2022-01-20,6.98,7.08,6.58,6.62,67662
2022-01-21,6.65,6.88,6.59,6.81,41598
2022-01-21,6.65,6.88,6.59,6.81,41598
2022-01-24,6.81,6.88,6.67,6.68,25746
2022-01-24,6.81,6.88,6.67,6.68,25746
2022-01-25,6.68,6.75,6.41,6.41,27671
2022-01-25,6.68,6.75,6.41,6.41,27671
2022-01-26,6.41,6.71,6.38,6.52,28950
2022-01-26,6.41,6.71,6.38,6.52,28950
2022-01-27,6.63,6.92,6.36,6.42,66412
2022-01-27,6.63,6.92,6.36,6.42,66412
2022-01-28,6.36,6.83,6.36,6.73,61922
2022-01-28,6.36,6.83,6.36,6.73,61922
2022-02-07,6.75,6.88,6.58,6.78,36363
2022-02-07,6.75,6.88,6.58,6.78,36363
2022-02-08,6.84,7.07,6.70,7.03,47166
2022-02-08,6.84,7.07,6.70,7.03,47166
2022-02-09,7.01,7.11,6.94,7.00,33949
2022-02-09,7.01,7.11,6.94,7.00,33949
2022-02-10,6.94,7.21,6.89,6.97,21354
2022-02-10,6.94,7.21,6.89,6.97,21354
2022-02-11,6.98,7.08,6.85,6.88,41198
2022-02-11,6.98,7.08,6.85,6.88,41198
2022-02-14,6.79,7.01,6.76,6.96,44594
2022-02-14,6.79,7.01,6.76,6.96,44594
2022-02-15,7.01,7.66,6.88,7.66,192145
2022-02-15,7.01,7.66,6.88,7.66,192145
2022-02-16,7.76,7.98,7.36,7.63,254223
2022-02-16,7.76,7.98,7.36,7.63,254223
2022-02-17,7.67,7.68,7.13,7.17,137235
2022-02-17,7.67,7.68,7.13,7.17,137235
2022-02-18,7.15,7.48,6.98,7.32,101565
2022-02-18,7.15,7.48,6.98,7.32,101565
2022-02-21,7.37,7.46,7.20,7.38,80990
2022-02-21,7.37,7.46,7.20,7.38,80990
2022-02-22,7.36,7.63,7.24,7.50,98225
2022-02-22,7.36,7.63,7.24,7.50,98225
2022-02-23,7.48,7.55,7.33,7.38,68952
2022-02-23,7.48,7.55,7.33,7.38,68952
2022-02-24,7.38,7.58,7.14,7.23,73039
2022-02-24,7.38,7.58,7.14,7.23,73039
2022-02-25,7.42,7.51,7.26,7.38,46970
2022-02-25,7.42,7.51,7.26,7.38,46970
2022-02-28,7.38,7.38,7.13,7.18,40033
2022-02-28,7.38,7.38,7.13,7.18,40033
2022-03-01,7.21,7.31,7.04,7.27,33649
2022-03-01,7.21,7.31,7.04,7.27,33649
2022-03-02,7.27,7.45,7.21,7.39,40984
2022-03-02,7.27,7.45,7.21,7.39,40984
2022-03-03,7.38,7.54,7.34,7.36,38077
2022-03-03,7.38,7.54,7.34,7.36,38077
2022-03-04,7.32,7.36,7.17,7.29,41806
2022-03-04,7.32,7.36,7.17,7.29,41806
2022-03-07,7.28,7.46,7.21,7.38,50421
2022-03-07,7.28,7.46,7.21,7.38,50421
2022-03-08,7.37,7.38,7.00,7.10,52307
2022-03-08,7.37,7.38,7.00,7.10,52307
2022-03-09,7.09,7.16,6.62,6.95,48251
2022-03-09,7.09,7.16,6.62,6.95,48251
2022-03-10,7.01,7.30,6.95,7.11,40293
2022-03-10,7.01,7.30,6.95,7.11,40293
2022-03-11,6.97,7.54,6.97,7.44,92318
2022-03-11,6.97,7.54,6.97,7.44,92318
2022-03-14,7.37,7.62,7.31,7.33,69281
2022-03-14,7.37,7.62,7.31,7.33,69281
2022-03-15,7.33,7.42,6.78,6.78,72672
2022-03-15,7.33,7.42,6.78,6.78,72672
2022-03-16,6.93,7.09,6.71,7.05,57750
2022-03-16,6.93,7.09,6.71,7.05,57750
2022-03-17,7.36,7.54,7.25,7.36,94470
2022-03-17,7.36,7.54,7.25,7.36,94470
2022-03-18,7.38,7.68,7.15,7.58,95571
2022-03-18,7.38,7.68,7.15,7.58,95571
2022-03-21,7.63,8.00,7.58,7.92,127462
2022-03-21,7.63,8.00,7.58,7.92,127462
2022-03-22,7.79,8.09,7.71,8.02,94876
2022-03-22,7.79,8.09,7.71,8.02,94876
2022-03-23,7.95,8.33,7.79,8.08,112104
2022-03-23,7.95,8.33,7.79,8.08,112104
2022-03-24,7.92,8.37,7.88,8.06,95912
2022-03-24,7.92,8.37,7.88,8.06,95912
2022-03-25,8.07,8.19,7.83,8.00,87091
2022-03-25,8.07,8.19,7.83,8.00,87091
2022-03-28,7.98,8.28,7.83,8.17,86282
2022-03-28,7.98,8.28,7.83,8.17,86282
2022-03-29,8.18,8.75,7.97,8.38,168023
2022-03-29,8.18,8.75,7.97,8.38,168023
2022-03-30,8.42,9.22,8.41,9.22,319097
2022-03-30,8.42,9.22,8.41,9.22,319097
2022-03-31,10.14,10.14,9.74,10.14,142554
2022-03-31,10.14,10.14,9.74,10.14,142554
2022-04-01,10.79,11.16,10.38,11.16,338415
2022-04-01,10.79,11.16,10.38,11.16,338415
2022-04-06,12.04,12.28,11.86,12.28,109175
2022-04-06,12.04,12.28,11.86,12.28,109175
2022-04-07,11.11,12.13,11.04,11.04,581489
2022-04-07,11.11,12.13,11.04,11.04,581489
2022-04-08,10.02,11.11,9.93,10.07,510973
2022-04-08,10.02,11.11,9.93,10.07,510973
2022-04-11,9.55,9.68,9.06,9.06,276460
2022-04-11,9.55,9.68,9.06,9.06,276460
2022-04-12,8.73,9.40,8.64,8.96,296191
2022-04-12,8.73,9.40,8.64,8.96,296191
2022-04-13,9.08,9.38,8.96,9.20,261145
2022-04-13,9.08,9.38,8.96,9.20,261145
2022-04-14,8.92,9.63,8.92,9.40,285871
2022-04-14,8.92,9.63,8.92,9.40,285871
2022-04-15,9.17,9.49,8.77,9.05,236711
2022-04-15,9.17,9.49,8.77,9.05,236711
2022-04-18,8.69,9.25,8.47,8.85,187535
2022-04-18,8.69,9.25,8.47,8.85,187535
2022-04-19,8.87,9.17,8.53,9.17,180901
2022-04-19,8.87,9.17,8.53,9.17,180901
2022-04-20,9.21,9.37,8.63,8.98,203695
2022-04-20,9.21,9.37,8.63,8.98,203695
2022-04-21,8.97,8.97,8.08,8.08,164616
2022-04-21,8.97,8.97,8.08,8.08,164616
2022-04-22,7.76,8.33,7.63,8.15,142677
2022-04-22,7.76,8.33,7.63,8.15,142677
2022-04-25,8.04,8.65,7.68,7.74,189668
2022-04-25,8.04,8.65,7.68,7.74,189668
2022-04-26,7.75,8.08,7.54,7.63,158048
2022-04-26,7.75,8.08,7.54,7.63,158048
2022-04-27,7.38,8.40,7.25,8.08,244126
2022-04-27,7.38,8.40,7.25,8.08,244126
2022-04-28,7.67,8.88,7.67,8.88,323537
2022-04-28,7.67,8.88,7.67,8.88,323537
2022-04-29,9.13,9.78,8.79,9.78,483728
2022-04-29,9.13,9.78,8.79,9.78,483728
2022-05-05,9.46,9.78,8.79,9.14,442312
2022-05-05,9.46,9.78,8.79,9.14,442312
2022-05-06,8.64,9.36,8.54,8.79,304261
2022-05-06,8.64,9.36,8.54,8.79,304261
2022-05-09,8.79,9.08,8.63,8.75,235019
2022-05-09,8.79,9.08,8.63,8.75,235019
2022-05-10,8.54,9.27,8.49,9.22,320429
2022-05-10,8.54,9.27,8.49,9.22,320429
2022-05-11,9.04,9.53,8.85,9.38,370909
2022-05-11,9.04,9.53,8.85,9.38,370909
2022-05-12,9.28,9.32,8.75,8.93,248006
2022-05-12,9.28,9.32,8.75,8.93,248006
2022-05-13,8.75,9.83,8.56,9.83,371564
2022-05-13,8.75,9.83,8.56,9.83,371564
2022-05-16,10.21,10.80,9.68,9.71,575722
2022-05-16,10.21,10.80,9.68,9.71,575722
2022-05-17,9.22,9.58,9.03,9.13,320786
2022-05-17,9.22,9.58,9.03,9.13,320786
2022-05-18,8.88,9.53,8.88,9.28,264491
2022-05-18,8.88,9.53,8.88,9.28,264491
2022-05-19,9.03,9.92,9.00,9.74,310014
2022-05-19,9.03,9.92,9.00,9.74,310014
2022-05-20,9.67,9.95,9.43,9.49,202589
2022-05-20,9.67,9.95,9.43,9.49,202589
2022-05-23,9.59,9.68,9.24,9.31,132897
2022-05-23,9.59,9.68,9.24,9.31,132897
2022-05-24,9.29,9.39,8.88,9.16,179413
2022-05-24,9.29,9.39,8.88,9.16,179413
2022-05-25,9.09,9.28,8.92,9.16,119704
2022-05-25,9.09,9.28,8.92,9.16,119704
2022-05-26,9.24,9.42,8.89,8.92,150824
2022-05-26,9.24,9.42,8.89,8.92,150824
2022-05-27,8.80,9.30,8.59,9.10,208969
2022-05-27,8.80,9.30,8.59,9.10,208969
2022-05-30,8.91,9.09,8.74,8.82,135730
2022-05-30,8.91,9.09,8.74,8.82,135730
2022-05-31,8.85,9.70,8.70,9.70,220096
2022-05-31,8.85,9.70,8.70,9.70,220096
2022-06-01,9.52,10.36,9.33,9.74,397571
2022-06-01,9.52,10.36,9.33,9.74,397571
2022-06-02,9.75,9.89,9.41,9.41,222196
2022-06-02,9.75,9.89,9.41,9.41,222196
2022-06-06,9.38,9.53,9.12,9.21,174830
2022-06-06,9.38,9.53,9.12,9.21,174830
2022-06-07,9.18,9.50,9.13,9.50,216789
2022-06-07,9.18,9.50,9.13,9.50,216789
2022-06-08,9.36,9.38,8.97,9.13,160483
2022-06-08,9.36,9.38,8.97,9.13,160483
2022-06-09,9.02,9.44,9.02,9.17,168470
2022-06-09,9.02,9.44,9.02,9.17,168470
2022-06-10,9.06,9.31,8.96,9.13,109120
2022-06-10,9.06,9.31,8.96,9.13,109120
2022-06-13,9.03,9.06,8.58,8.71,162147
2022-06-13,9.03,9.06,8.58,8.71,162147
2022-06-14,8.58,8.86,8.43,8.78,122336
2022-06-14,8.58,8.86,8.43,8.78,122336
2022-06-15,8.84,9.06,8.64,8.81,149827
2022-06-15,8.84,9.06,8.64,8.81,149827
2022-06-16,8.79,8.87,8.63,8.84,108597
2022-06-16,8.79,8.87,8.63,8.84,108597
2022-06-17,8.73,8.86,8.55,8.59,99953
2022-06-17,8.73,8.86,8.55,8.59,99953
2022-06-20,8.54,8.94,8.48,8.79,123178
2022-06-20,8.54,8.94,8.48,8.79,123178
2022-06-21,8.73,9.20,8.72,8.93,206069
2022-06-21,8.73,9.20,8.72,8.93,206069
2022-06-22,8.87,8.91,8.64,8.66,108411
2022-06-22,8.87,8.91,8.64,8.66,108411
2022-06-23,8.61,9.15,8.42,8.96,178648
2022-06-23,8.61,9.15,8.42,8.96,178648
2022-06-24,8.85,9.05,8.82,8.97,121381
2022-06-24,8.85,9.05,8.82,8.97,121381
2022-06-27,8.90,9.07,8.88,8.97,96687
2022-06-27,8.90,9.07,8.88,8.97,96687
2022-06-28,8.95,9.07,8.87,8.91,112596
2022-06-28,8.95,9.07,8.87,8.91,112596
2022-06-29,8.85,9.36,8.85,9.36,299281
2022-06-29,8.85,9.36,8.85,9.36,299281
2022-06-30,9.19,9.24,8.90,9.11,214945
2022-06-30,9.19,9.24,8.90,9.11,214945
2022-07-01,9.08,9.22,8.88,8.94,133119
2022-07-01,9.08,9.22,8.88,8.94,133119
2022-07-04,8.87,8.94,8.69,8.82,115191
2022-07-04,8.87,8.94,8.69,8.82,115191
2022-07-05,8.80,8.87,8.62,8.71,88650
2022-07-05,8.80,8.87,8.62,8.71,88650
2022-07-06,8.64,8.75,8.40,8.44,88224
2022-07-06,8.64,8.75,8.40,8.44,88224
2022-07-07,8.43,8.70,8.41,8.57,72699
2022-07-07,8.43,8.70,8.41,8.57,72699
2022-07-08,8.51,8.67,8.47,8.54,52695
2022-07-08,8.51,8.67,8.47,8.54,52695
2022-07-11,8.55,8.55,8.35,8.38,49176
2022-07-11,8.55,8.55,8.35,8.38,49176
2022-07-12,8.39,8.53,8.32,8.43,48370
2022-07-12,8.39,8.53,8.32,8.43,48370
2022-07-13,8.40,8.68,8.40,8.56,63474
2022-07-13,8.40,8.68,8.40,8.56,63474
