date,open,high,low,close,volume
2021-11-08,3.97,3.98,3.94,3.97,33413
2021-11-09,3.97,3.98,3.95,3.97,22227
2021-11-09,3.97,3.98,3.95,3.97,22227
2021-11-10,3.97,4.04,3.95,4.03,54748
2021-11-10,3.97,4.04,3.95,4.03,54748
2021-11-11,4.04,4.18,4.01,4.16,119831
2021-11-11,4.04,4.18,4.01,4.16,119831
2021-11-12,4.11,4.15,4.06,4.09,71543
2021-11-12,4.11,4.15,4.06,4.09,71543
2021-11-15,4.08,4.11,4.05,4.08,37113
2021-11-15,4.08,4.11,4.05,4.08,37113
2021-11-16,4.09,4.10,4.04,4.04,41306
2021-11-16,4.09,4.10,4.04,4.04,41306
2021-11-17,4.04,4.06,4.02,4.05,29063
2021-11-17,4.04,4.06,4.02,4.05,29063
2021-11-18,4.05,4.05,3.99,4.00,49880
2021-11-18,4.05,4.05,3.99,4.00,49880
2021-11-19,4.00,4.07,3.97,4.06,51307
2021-11-19,4.00,4.07,3.97,4.06,51307
2021-11-22,4.06,4.07,4.00,4.01,48264
2021-11-22,4.06,4.07,4.00,4.01,48264
2021-11-23,4.01,4.05,4.01,4.05,43865
2021-11-23,4.01,4.05,4.01,4.05,43865
2021-11-24,4.04,4.09,4.03,4.08,53069
2021-11-24,4.04,4.09,4.03,4.08,53069
2021-11-25,4.08,4.12,4.04,4.06,57723
2021-11-25,4.08,4.12,4.04,4.06,57723
2021-11-26,4.04,4.06,3.99,4.01,50221
2021-11-26,4.04,4.06,3.99,4.01,50221
2021-11-29,3.97,3.99,3.95,3.97,46003
2021-11-29,3.97,3.99,3.95,3.97,46003
2021-11-30,3.97,4.01,3.97,3.98,46316
2021-11-30,3.97,4.01,3.97,3.98,46316
2021-12-01,3.99,4.05,3.98,4.04,61014
2021-12-01,3.99,4.05,3.98,4.04,61014
2021-12-02,4.03,4.07,4.02,4.05,52906
2021-12-02,4.03,4.07,4.02,4.05,52906
2021-12-03,4.06,4.09,4.03,4.07,50002
2021-12-03,4.06,4.09,4.03,4.07,50002
2021-12-06,4.08,4.11,4.03,4.04,79108
2021-12-06,4.08,4.11,4.03,4.04,79108
2021-12-07,4.09,4.13,4.05,4.12,133313
2021-12-07,4.09,4.13,4.05,4.12,133313
2021-12-08,4.13,4.14,4.06,4.10,78384
2021-12-08,4.13,4.14,4.06,4.10,78384
2021-12-09,4.08,4.17,4.08,4.15,131800
2021-12-09,4.08,4.17,4.08,4.15,131800
2021-12-10,4.13,4.19,4.11,4.17,106963
2021-12-10,4.13,4.19,4.11,4.17,106963
2021-12-13,4.17,4.19,4.13,4.15,74160
2021-12-13,4.17,4.19,4.13,4.15,74160
2021-12-14,4.13,4.14,4.08,4.11,79408
2021-12-14,4.13,4.14,4.08,4.11,79408
2021-12-15,4.11,4.21,4.10,4.15,113032
2021-12-15,4.11,4.21,4.10,4.15,113032
2021-12-16,4.14,4.17,4.12,4.16,77606
2021-12-16,4.14,4.17,4.12,4.16,77606
2021-12-17,4.16,4.22,4.14,4.18,97253
2021-12-17,4.16,4.22,4.14,4.18,97253
2021-12-20,4.17,4.35,4.17,4.26,231767
2021-12-20,4.17,4.35,4.17,4.26,231767
2021-12-21,4.29,4.68,4.27,4.60,535706
2021-12-21,4.29,4.68,4.27,4.60,535706
2021-12-22,4.46,4.59,4.37,4.39,385807
2021-12-22,4.46,4.59,4.37,4.39,385807
2021-12-23,4.40,4.42,4.29,4.30,175963
2021-12-23,4.40,4.42,4.29,4.30,175963
2021-12-24,4.30,4.32,4.23,4.26,104005
2021-12-24,4.30,4.32,4.23,4.26,104005
2021-12-27,4.26,4.34,4.25,4.31,94527
2021-12-27,4.26,4.34,4.25,4.31,94527
2021-12-28,4.31,4.34,4.23,4.26,88626
2021-12-28,4.31,4.34,4.23,4.26,88626
2021-12-29,4.26,4.30,4.23,4.27,62096
2021-12-29,4.26,4.30,4.23,4.27,62096
2021-12-30,4.27,4.28,4.25,4.26,76041
2021-12-30,4.27,4.28,4.25,4.26,76041
2021-12-31,4.27,4.37,4.25,4.34,122914
2021-12-31,4.27,4.37,4.25,4.34,122914
2022-01-04,4.33,4.43,4.29,4.41,127024
2022-01-04,4.33,4.43,4.29,4.41,127024
2022-01-05,4.40,4.47,4.36,4.39,97315
2022-01-05,4.40,4.47,4.36,4.39,97315
2022-01-06,4.38,4.47,4.37,4.40,104979
2022-01-06,4.38,4.47,4.37,4.40,104979
2022-01-07,4.43,4.52,4.41,4.42,152442
2022-01-07,4.43,4.52,4.41,4.42,152442
2022-01-10,4.40,4.48,4.36,4.47,119670
2022-01-10,4.40,4.48,4.36,4.47,119670
2022-01-11,4.46,4.55,4.43,4.49,143207
2022-01-11,4.46,4.55,4.43,4.49,143207
2022-01-12,4.46,4.49,4.38,4.43,122695
2022-01-12,4.46,4.49,4.38,4.43,122695
2022-01-13,4.43,4.52,4.41,4.44,118670
2022-01-13,4.43,4.52,4.41,4.44,118670
2022-01-14,4.44,4.46,4.31,4.32,126850
2022-01-14,4.44,4.46,4.31,4.32,126850
2022-01-17,4.34,4.42,4.32,4.39,117995
2022-01-17,4.34,4.42,4.32,4.39,117995
2022-01-18,4.42,4.44,4.35,4.39,102897
2022-01-18,4.42,4.44,4.35,4.39,102897
2022-01-19,4.39,4.48,4.37,4.43,111944
2022-01-19,4.39,4.48,4.37,4.43,111944
2022-01-20,4.46,4.49,4.39,4.41,107064
2022-01-20,4.46,4.49,4.39,4.41,107064
2022-01-21,4.41,4.43,4.34,4.39,78944
2022-01-21,4.41,4.43,4.34,4.39,78944
2022-01-24,4.38,4.42,4.29,4.34,73846
2022-01-24,4.38,4.42,4.29,4.34,73846
