date,open,high,low,close,volume
2021-11-08,10.74,10.83,10.63,10.70,33473
2021-11-09,10.64,10.83,10.48,10.74,24762
2021-11-09,10.64,10.83,10.48,10.74,24762
2021-11-10,10.70,10.75,10.54,10.73,27407
2021-11-10,10.70,10.75,10.54,10.73,27407
2021-11-11,10.70,11.03,10.65,10.93,40709
2021-11-11,10.70,11.03,10.65,10.93,40709
2021-11-12,10.90,11.01,10.84,10.95,37001
2021-11-12,10.90,11.01,10.84,10.95,37001
2021-11-15,10.97,11.45,10.93,11.36,69632
2021-11-15,10.97,11.45,10.93,11.36,69632
2021-11-16,11.36,11.54,11.25,11.33,50727
2021-11-16,11.36,11.54,11.25,11.33,50727
2021-11-17,11.33,11.44,11.27,11.36,38357
2021-11-17,11.33,11.44,11.27,11.36,38357
2021-11-18,11.37,11.47,11.31,11.43,38190
2021-11-18,11.37,11.47,11.31,11.43,38190
2021-11-19,11.45,11.48,11.20,11.39,35840
2021-11-19,11.45,11.48,11.20,11.39,35840
2021-11-22,11.35,11.95,11.35,11.69,88693
2021-11-22,11.35,11.95,11.35,11.69,88693
2021-11-23,11.65,11.74,11.53,11.64,40750
2021-11-23,11.65,11.74,11.53,11.64,40750
2021-11-24,11.63,11.90,11.58,11.75,41195
2021-11-24,11.63,11.90,11.58,11.75,41195
2021-11-25,11.77,11.87,11.65,11.71,37006
2021-11-25,11.77,11.87,11.65,11.71,37006
2021-11-26,11.70,11.70,11.49,11.53,46058
2021-11-26,11.70,11.70,11.49,11.53,46058
2021-11-29,11.33,11.45,11.15,11.24,54492
2021-11-29,11.33,11.45,11.15,11.24,54492
2021-11-30,11.35,11.73,11.30,11.64,87595
2021-11-30,11.35,11.73,11.30,11.64,87595
2021-12-01,11.64,11.75,11.53,11.60,43388
2021-12-01,11.64,11.75,11.53,11.60,43388
2021-12-02,11.60,11.67,11.38,11.39,34048
2021-12-02,11.60,11.67,11.38,11.39,34048
2021-12-03,11.47,11.47,11.31,11.42,28877
2021-12-03,11.47,11.47,11.31,11.42,28877
2021-12-06,11.43,11.52,11.05,11.11,60950
2021-12-06,11.43,11.52,11.05,11.11,60950
2021-12-07,11.17,11.32,11.10,11.18,39353
2021-12-07,11.17,11.32,11.10,11.18,39353
2021-12-08,11.21,11.37,11.11,11.34,35068
2021-12-08,11.21,11.37,11.11,11.34,35068
2021-12-09,11.40,11.52,11.20,11.46,50573
2021-12-09,11.40,11.52,11.20,11.46,50573
2021-12-10,11.42,12.35,11.36,11.89,146311
2021-12-10,11.42,12.35,11.36,11.89,146311
2021-12-13,12.22,12.27,11.51,11.68,122851
2021-12-13,12.22,12.27,11.51,11.68,122851
2021-12-14,11.66,11.66,11.45,11.47,81622
2021-12-14,11.66,11.66,11.45,11.47,81622
2021-12-15,11.47,11.54,11.35,11.40,53769
2021-12-15,11.47,11.54,11.35,11.40,53769
2021-12-16,11.44,11.48,11.37,11.47,48126
2021-12-16,11.44,11.48,11.37,11.47,48126
2021-12-17,11.45,11.48,11.30,11.34,34716
2021-12-17,11.45,11.48,11.30,11.34,34716
2021-12-20,11.28,11.32,11.09,11.12,52528
2021-12-20,11.28,11.32,11.09,11.12,52528
2021-12-21,11.18,11.31,11.11,11.31,36034
2021-12-21,11.18,11.31,11.11,11.31,36034
2021-12-22,11.37,11.62,11.33,11.49,73492
2021-12-22,11.37,11.62,11.33,11.49,73492
2021-12-23,11.49,11.54,11.37,11.42,40473
2021-12-23,11.49,11.54,11.37,11.42,40473
2021-12-24,11.42,11.46,11.14,11.15,59897
2021-12-24,11.42,11.46,11.14,11.15,59897
2021-12-27,11.11,11.26,11.11,11.22,21468
2021-12-27,11.11,11.26,11.11,11.22,21468
2021-12-28,11.26,11.32,11.21,11.28,22052
2021-12-28,11.26,11.32,11.21,11.28,22052
