date,open,high,low,close,volume
2021-11-08,4.56,4.70,4.53,4.60,137413
2021-11-09,4.63,4.77,4.59,4.72,155312
2021-11-09,4.63,4.77,4.59,4.72,155312
2021-11-10,4.73,5.00,4.66,4.91,240363
2021-11-10,4.73,5.00,4.66,4.91,240363
2021-11-11,4.92,5.15,4.84,5.02,250317
2021-11-11,4.92,5.15,4.84,5.02,250317
2021-11-12,5.53,5.53,5.53,5.53,191638
2021-11-12,5.53,5.53,5.53,5.53,191638
2021-11-15,5.92,5.92,5.57,5.64,944523
2021-11-15,5.92,5.92,5.57,5.64,944523
2021-11-16,5.70,5.76,5.51,5.56,521888
2021-11-16,5.70,5.76,5.51,5.56,521888
2021-11-17,5.55,5.70,5.34,5.64,427703
2021-11-17,5.55,5.70,5.34,5.64,427703
2021-11-18,5.64,5.64,5.41,5.45,254931
2021-11-18,5.64,5.64,5.41,5.45,254931
2021-11-19,5.42,5.61,5.32,5.45,402708
2021-11-19,5.42,5.61,5.32,5.45,402708
2021-11-22,5.45,5.68,5.39,5.60,384181
2021-11-22,5.45,5.68,5.39,5.60,384181
2021-11-23,5.54,5.61,5.47,5.48,189458
2021-11-23,5.54,5.61,5.47,5.48,189458
2021-11-24,5.48,5.53,5.38,5.40,190385
2021-11-24,5.48,5.53,5.38,5.40,190385
2021-11-25,5.42,5.49,5.35,5.40,134675
2021-11-25,5.42,5.49,5.35,5.40,134675
2021-11-26,5.40,5.64,5.38,5.55,327210
2021-11-26,5.40,5.64,5.38,5.55,327210
2021-11-29,5.45,5.49,5.36,5.39,223344
2021-11-29,5.45,5.49,5.36,5.39,223344
2021-11-30,5.43,5.47,5.28,5.30,175331
2021-11-30,5.43,5.47,5.28,5.30,175331
2021-12-01,5.33,5.77,5.28,5.69,525782
2021-12-01,5.33,5.77,5.28,5.69,525782
2021-12-02,5.64,5.73,5.44,5.45,313405
2021-12-02,5.64,5.73,5.44,5.45,313405
2021-12-03,5.45,5.51,5.37,5.46,137309
